#timestamp x y z q_x q_y q_z q_w
1723241147.38227 3.62390433316229 0.50718515306922 0.021258461589762 -0.0130755626484558 -0.00204821281552096 0.0980685654115451 0.995091649529736
1723241147.54875 3.73418242322124 0.55781256516725 0.0255302118039056 -0.00230183366265768 0.000799497560687599 0.0928551384047991 0.995676647128607
1723241147.71166 3.86143100842627 0.590799970216159 0.0334889199764417 8.49765592078998e-05 -0.00237209655280854 0.0890968906963619 0.996020135341233
1723241147.88298 3.98039372983408 0.615249067224581 0.0363446023176526 -4.90247415450212e-05 -0.001596661544081 0.0851462567825671 0.996367182932279
1723241148.04924 4.09671090972365 0.625193593751748 0.0266086187817628 -0.00102588307335617 -0.00288006190456034 0.0783714959530125 0.996919536085753
1723241148.21091 4.1995590650343 0.644633020077126 0.018293206311026 -0.00222435018243472 -0.0061235117388264 0.0707733593122641 0.99747114568889
1723241148.38397 4.28088618559994 0.655672730803936 0.025596558742549 -0.0044716702487256 -0.00385919421789118 0.0720408730183905 0.997384190470214
1723241148.54269 4.38230609055952 0.673027237937577 0.0321037878172312 -0.00159623818760403 -0.00358764094228831 0.071517314193013 0.997431629048696
1723241148.70989 4.47060325563306 0.690682841884866 0.032324251690719 -0.000767634562412864 -0.00226639437737678 0.0729361082715366 0.997333744693274
1723241148.88484 4.56472566171201 0.708025700567836 0.0296324490230534 -0.000855226157399632 -0.00563253958171407 0.0735047103452298 0.997278597305259
1723241149.04006 4.65804860449891 0.714643869234223 0.0257886900708154 -0.00800884110854185 -0.00670992300869099 0.0736099769698641 0.997232373465589
1723241149.21011 4.76138414612392 0.747966985558902 0.0276309125703061 -0.00136590243907457 -0.0078307170510796 0.0769268569521147 0.997005051572188
1723241149.38593 4.83430036463392 0.76306944074155 0.0217723582449075 -0.00390606929996081 -0.00194402554276787 0.0765234214049195 0.997058237699182
1723241149.54311 4.91525455262728 0.766127907888984 0.00859276030833644 -0.0149704420555901 -0.00127163997006818 0.0812625100697588 0.996579486671088
1723241149.71221 5.01674992964683 0.788921119856099 0.0237732385977701 -0.00154114746213295 -0.00775346483879445 0.078705798657501 0.996866543678329
1723241149.88649 5.07513563004542 0.782573005320516 0.0163778691136805 -0.0211565691152514 0.00117795936971547 0.0550936224071594 0.998256332193817
1723241150.04681 5.1508694873596 0.773302772982998 -0.00288739402978275 -0.0233530710808324 -0.00617904179798182 0.0161333566660659 0.999577995114057
1723241150.21512 5.23146475571434 0.741204895215341 -0.00755816409068362 -0.0255178142228091 -0.00456381606919439 -0.0333626589449931 0.999107074205911
1723241150.38802 5.3292613195589 0.729101094964566 -0.000403309092525813 -0.0202254525467322 -0.00480356368031182 -0.10311949579145 0.994451721519434
1723241150.56121 5.36076439856682 0.670895706341509 -1.61269791067379e-05 -0.0223892008506802 -0.00527276684007362 -0.172847612521693 0.98467996042403
1723241150.71716 5.40771568194598 0.613684163908604 0.0131230478459611 -0.0176083814663078 -0.00261622213732022 -0.255768978964646 0.966574016660518
1723241150.88907 5.46559635695872 0.531523947170037 0.0190937852179923 -0.0146515402960207 -0.00212515509371221 -0.345863070060371 0.938168190065724
1723241151.05977 5.47405874659499 0.452548334870915 0.0268279128447641 -0.00720432125744946 0.0031929568376949 -0.426135025085355 0.904625250132537
1723241151.21887 5.46321931654259 0.364470291489112 0.0178624880664142 -0.0142587349732566 -0.00296850467079232 -0.507362965506691 0.861609364903399
1723241151.38964 5.45434228058805 0.29739330628174 0.0159198771882731 -0.0108516983666318 0.00199932405609254 -0.597997638387791 0.801421903761373
1723241151.56021 5.41233801518554 0.226149008853508 0.0314392299269059 -0.00798831454933806 0.00695021913636716 -0.67897086584728 0.734088853351699
1723241151.71888 5.32726018098052 0.158755689110293 0.0312341594977938 -0.00724432819664174 0.00693444518999594 -0.753926262748916 0.656882503585183
1723241151.89107 5.25591662814965 0.118314114277442 0.0250128856999934 -0.0104021154474132 0.000920074338797725 -0.817442573464657 0.575915435237595
1723241152.0595 5.18476176302074 0.0934630773437339 0.0401600911682727 -0.0085070420231973 0.0149735517418713 -0.860849473161064 0.508568193600983
1723241152.22182 5.11028978098366 0.060784031280943 0.0408306236375224 -0.00841191338967628 0.0168667927549626 -0.900003296428494 0.435475392454189
1723241152.39404 5.02852649402064 0.0198128606998833 0.0312449442844948 -0.00947365872838482 0.00981940452190209 -0.931148292454543 0.364385354458879
1723241152.55978 4.95342276548539 -0.0161200444317685 0.0289005607653717 -0.010505173059327 0.000340498947005774 -0.951495576472976 0.30748283423928
1723241152.72018 4.87277418244662 -0.018731325416511 0.0289952496223469 -0.0116086818131011 0.00621099274165857 -0.967497009295858 0.252539500037708
1723241152.89255 4.79868613318448 -0.0213084675371792 0.0315666505119676 -0.0103536546531233 0.00476913372032524 -0.979605555214163 0.20060661353114
1723241153.06288 4.71621911621857 -0.0205066736358296 0.0472171748636624 -0.00668414804910555 -0.00227119484129972 -0.985582443454527 0.169048546261285
1723241153.22153 4.62780636196349 -0.00836843616659182 0.0299835878171408 0.00359815556631123 0.0158958917670408 -0.990544388740062 0.136221099089045
1723241153.39351 4.52212258270267 -0.0465527611942932 0.0292516066596668 -0.0110726010960642 0.00013724269285198 -0.994970761959986 0.0995518031688773
1723241153.56567 4.43917854467602 -0.0546279039566505 0.0451642327483798 -0.00933530175261456 -0.00334938199656639 -0.997537331624402 0.0694327429754584
1723241153.72488 4.32246881069932 -0.0532028120211935 0.0348871938202221 -0.00988863121210633 0.0102892107578128 -0.998908121369889 0.0444849657301279
1723241153.89494 4.18718296774202 -0.062551194468047 0.0297096688298183 -0.0113119005509737 0.00562884969144816 -0.999504436319407 0.0288312111243956
1723241154.06575 4.0816921666371 -0.0584867802735584 0.0512911459155535 -0.00911048322107683 0.00396671040670218 -0.999688753701062 0.0228836191990089
1723241154.23037 3.98362336760311 -0.0487623652628206 0.045701723670566 -0.0136271187968264 0.0106797071708988 -0.999642717685011 0.020363753764144
1723241154.39589 3.88877375543001 -0.0591062963150191 0.0382258654769825 -0.00977546414598532 0.0146742385597101 -0.999079868714579 0.0390963291458893
1723241154.56736 3.78160653602781 -0.0959040661954767 0.0371246134091384 -0.0119163136240338 0.00921362233828344 -0.998067254293658 0.0602898543682082
1723241154.73168 3.67763810194601 -0.13936151866757 0.0237303368400633 -0.00758924584182619 0.00308376594935911 -0.996210758854981 0.0865853202148262
1723241154.89615 3.57935227207123 -0.163666208880062 0.0269357102512031 -0.00886585554979021 0.000501845067895194 -0.994698451852377 0.102450644894909
1723241155.06736 3.49833553415549 -0.194759423158929 0.07923359112884 -0.0202248975736411 0.00754327504055509 -0.993374935523873 0.11287289308217
1723241155.22855 3.38607215416147 -0.208232402035693 0.0781826461995887 -0.0149069428155021 0.0280915056587204 -0.992063551169034 0.121649335417859
1723241155.39788 3.26910438806502 -0.260287396279143 0.0352888503679434 -0.00838960914265584 0.00917744463449317 -0.99152429813013 0.129324998302602
1723241155.56825 3.15301714957554 -0.326312107384292 0.0534439127511477 -0.00637416108296369 0.000842371759092725 -0.990795983951926 0.135210867407333
1723241155.73135 3.04000478298693 -0.348406353557607 0.0285636771775318 -0.00454825011059736 0.0105614522991851 -0.989085162979873 0.146895573518541
1723241155.8988 2.92203087878613 -0.400576747147275 0.0479004975214816 -0.00677757218144259 0.00477806509139452 -0.989220645784398 0.146197635285958
1723241156.06876 2.79989285460275 -0.452969303690741 0.0345873601883766 -0.00530436190642776 0.00768579818143323 -0.989196394709328 0.146298615663808
1723241156.23201 2.68549780817686 -0.470271835009592 0.0439707943082771 -0.0119313448865013 0.00556080549466509 -0.991072654390574 0.132671451980714
1723241156.39943 2.54127502636515 -0.500173459205142 0.0328351232868657 -0.0100030555570858 0.00677093175521778 -0.994388334554265 0.105099635894149
1723241156.56998 2.4144832893963 -0.527186941376476 0.0600531044216187 -0.0100657955617451 -6.17847644105199e-05 -0.996111060824512 0.0875295975394431
1723241156.73247 2.27547515102468 -0.526268132486967 0.0516469000608045 -0.0063554471570538 0.00728989932884823 -0.997833584293489 0.0650738327995059
1723241156.90086 2.1268144510136 -0.557886796260891 0.0320972870278632 -0.0091130221613385 0.00826224395760796 -0.999083272002178 0.0410037041899212
1723241157.06619 1.99056581939211 -0.550811025675493 0.0455321086252094 -0.00711267885561046 0.00950957159178678 -0.999712467322962 0.0208317192443192
1723241157.23115 1.82982439046487 -0.543918018565589 0.0418127256553193 -0.0107606663935116 0.0122948652793145 -0.999842429114024 0.00693983356424543
1723241157.40156 1.7092022656412 -0.531180927142164 0.0236245149449317 0.00636513099361649 -0.0200630914963573 0.99976049073596 0.0059932153669707
1723241157.57481 1.59492443661683 -0.523564262314851 0.00362093189266706 0.00547488364929656 -0.0159586497484652 0.999759373166831 0.0140193763162728
1723241157.73135 1.48682147970639 -0.534900596075335 0.0418332950937694 0.00927446431603272 -0.0101518491086879 0.999807899503915 0.0139674035129937
1723241157.90239 1.37693621108257 -0.535397307838473 0.0456005644584135 0.00361973174448862 -0.0120974039986858 0.999817828693603 0.0143129237055388
1723241158.07585 1.27188323183775 -0.522686411370682 0.0348123341188081 0.00738194436099685 -0.0153501618260857 0.999806926322529 0.00979742348076576
1723241158.23247 1.1534151605345 -0.530778748219151 0.0274559109192685 0.00967843018271119 -0.0130812175517116 0.999838696816449 0.00760197901525841
1723241158.40371 1.06148028963882 -0.547033258405825 0.038760609791554 0.00507441678714251 -0.00948052716371262 0.999925602756684 0.00575837222225366
1723241158.57626 0.964015162307239 -0.540411392792242 0.0421006892990375 0.00655383779002883 -0.0102238928627531 0.999655914218044 0.0232502127697713
1723241158.73478 0.85646204060386 -0.528946154822674 0.024661984424026 0.00780705564548415 -0.0113109462508973 0.997857044908894 0.0639721056613534
1723241158.90472 0.768852111898157 -0.481669723825687 0.0655972840214533 0.00386316647957855 -0.00744808321540299 0.994027481174037 0.108807024920121
1723241159.07611 0.717545896319514 -0.448492372548556 0.052800443276085 0.00792451918741134 -0.00736035446649598 0.988178930904464 0.152922946918657
1723241159.23943 0.672687125088195 -0.401023725415893 0.0498825607332441 0.0087085174985756 -0.00873709638084804 0.980865043981097 0.19429768492128
1723241159.40621 0.647467320040781 -0.377003409586349 0.0454172971391684 0.0123919089647718 -0.00771799652442878 0.975469392154848 0.219650490759543
1723241159.57597 0.62085560150281 -0.355466805414914 0.0360646819395251 0.00760081869414367 -0.00462177438303124 0.96653482115217 0.25638117375711
1723241159.74456 0.618809419962627 -0.313446099418593 0.0567122580582032 0.00975404998695514 -0.00700301896336327 0.947651476811213 0.319080702537428
1723241159.90536 0.614880983251711 -0.24404813426535 0.0573896311830514 0.00660819841659518 -0.00481935492560857 0.911202321632197 0.411877936510178
1723241160.07647 0.633400481472897 -0.191631457936283 0.0508597449575426 0.00699246361478311 -0.00329059824931758 0.856166630976945 0.516642020568735
1723241160.24525 0.66487726177663 -0.119867949316153 0.0651820367190061 0.00842388083829975 -0.0042046306485388 0.796177288224759 0.6049901528354
1723241160.4084 0.709303100472051 -0.0421708956045194 0.0532724772865529 0.00357309810621822 -0.00552957969444115 0.733228086685301 0.679950902355559
1723241160.57925 0.772100601866048 0.0287857139640166 0.0488439106899841 0.00280911315926926 -0.00310338167192591 0.66726219851556 0.744811141389305
1723241160.74905 0.799834546076496 0.105759194066327 0.0427031959208444 0.00173398646685685 -0.0028252251201406 0.617775482491768 0.786347546970179
1723241160.90856 0.848274954105648 0.18698587404186 0.0455380349482002 0.00148337844972344 -0.000248836736366276 0.575611659851933 0.817721807652918
1723241161.0803 0.897165017322577 0.240975147878273 0.0389594579322123 0.00261325475393707 -0.00671574626225079 0.543785041957058 0.839193599710754
1723241161.24694 0.954262234782313 0.335585657563382 0.0444806514963379 -0.00151177895245113 -0.00608603332144836 0.509849549099251 0.860240729102092
1723241161.40819 1.03269808690822 0.436131355140617 0.0342691486470867 -0.00129107070009312 -0.00414031641925269 0.468044039168117 0.883694499425899
1723241161.5805 1.11211577976905 0.505352325238463 0.0364994440192589 0.000916338199087492 -0.00581472002693211 0.42539314073905 0.904989516606397
1723241161.74505 1.1761274572219 0.573992067693368 0.0376146997856952 -0.000318374951902116 -0.0060448784136467 0.370571716748366 0.928784130370735
1723241161.91061 1.27410302408404 0.602995838525643 0.0354258935410861 -0.00347797701105615 -0.00441373243303028 0.307094121353707 0.951662557460319
1723241162.08247 1.38028655900418 0.628572132672748 0.035280372262729 -0.00125431369134184 -0.00830244064533271 0.245253729203217 0.969422562399086
1723241162.2476 1.51180923829637 0.653572945777614 0.0477640582758042 0.00319620086603846 -0.00478570632174149 0.1726897222685 0.984959461672334
1723241162.41191 1.65788308000072 0.676688640543554 0.049819188074552 -0.00235586968121031 -0.00305011953945231 0.0974753053007754 0.995230481599795
1723241162.5836 1.78898768798617 0.674957504326021 0.0528541542551963 -0.00227388098856858 -0.00296160007419027 0.0425648266447243 0.999086729930367
1723241162.75199 1.91113463657858 0.642935199366157 0.0588848085989959 0.00557183618420904 -0.00483592303247369 0.00642083140081349 0.999952169563166
1723241162.91233 2.058507166258 0.621419403558955 0.0551934164982787 0.0016423755066429 -0.00297842128023525 -0.0266731590898496 0.999638421727346
1723241163.0836 2.15645942186128 0.599773670666006 0.0660775075083227 -0.00327731195906311 -0.000733263937730271 -0.043565786570692 0.999044915802487
1723241163.25307 2.23620196941308 0.595221540234046 0.0634961877241061 0.00762668906309214 -0.00682216104127905 -0.0611027946835611 0.998079025034852
1723241163.41254 2.31301514209111 0.563789971012568 0.0573674913969023 -0.000760021373753477 -0.00191173585611823 -0.0795642019893764 0.996827620702457
1723241163.58317 2.43168541580073 0.524113520837333 0.0404590626062887 -0.0122324841973771 -0.00567909537487697 -0.109410428327708 0.993905162668568
1723241163.75413 2.53441873417314 0.504728977300522 0.037721589856803 -0.00711878600711666 0.000944240350942985 -0.153584081073396 0.988109488536966
1723241163.91438 2.66030984286336 0.441786456803467 0.0353589597483567 -0.00667288469014619 -0.00278496690624323 -0.21639326586254 0.976279504577755
1723241164.08484 2.74112952691219 0.357230658986263 0.0609130529368278 -0.00631269345319854 -0.00141034966869456 -0.26737341680548 0.963571282677593
1723241164.25418 2.81942569589711 0.257529060471142 0.0614126538420532 -0.000926475184098779 0.00365951165827064 -0.313208428033172 0.949676908336275
1723241164.4159 2.92222359336284 0.169192573310789 0.0526676387010758 -0.00636197532251728 -0.0021149864598766 -0.357415556037631 0.93392139519586
1723241164.58564 3.00338989194656 0.0678921339721236 0.0420037591691845 -0.00510949245381173 -0.00166221420712775 -0.394806888063365 0.918748415654969
1723241164.75515 3.05082311445858 -0.0340642751647205 0.0392809890324176 -0.00512440706506763 0.000857851669180827 -0.420188569782078 0.907421936238725
1723241164.91621 3.1306036563724 -0.129242484256508 0.0484507291431281 -0.00795223181743545 -0.000996833712590788 -0.426309230919918 0.90454198794978
1723241165.08629 3.20485164176614 -0.218237128407466 0.0642477789398722 -0.0127916264416387 -0.00141452831060425 -0.421446041257923 0.906762156086512
1723241165.25594 3.28128830780262 -0.283759001180407 0.0307221870163271 -0.00689981764487093 0.000498915272553291 -0.399083564721014 0.916888462120441
1723241165.41662 3.38402491578209 -0.329073641098846 0.0318961685640593 -0.00807242719145386 -0.00386941699261018 -0.372591826088145 0.927952151063662
1723241165.58346 3.48888251545035 -0.384918316618828 0.055613828190087 -0.0111037130932184 -0.00146318178139301 -0.337318212563385 0.941324062227064
1723241165.75417 3.59463551885493 -0.441702570574091 0.0305802758342559 -0.000956398777879748 0.000351618935924185 -0.301185163840998 0.953565130836679
1723241165.9185 3.71839559943052 -0.448941955680717 0.0343079442070062 0.00845955094750104 -0.000436091452654074 -0.231399495892051 0.972821935979507
1723241166.08346 3.83542096219457 -0.439460719716871 0.0266927087981012 0.00446846962671557 -0.00289121912858624 -0.149336905231835 0.988772047727343
1723241166.25742 3.92863661314427 -0.417714560211726 0.04279116592602 0.0104696664551786 -0.00445617447199463 -0.0753926736529022 0.9970889997151
1723241166.41896 4.0454692472395 -0.393743285383726 0.0263224297508487 -0.00197739808428557 -0.00289403310086073 -0.00388009878105472 0.999986329557898
1723241166.58772 4.15647489445976 -0.349980537624245 0.0423656197465094 -0.00658792950651681 0.000626028688652203 0.0824547519982073 0.996572837852714
1723241166.75858 4.20884884544291 -0.284086776622117 0.0300406006864722 0.00143606149393016 -0.00418084129067186 0.156221534467935 0.987712149597225
1723241166.92016 4.26061586388461 -0.222984970924767 0.0347997643971631 -0.00219548246623093 -0.00194701985295545 0.237411471971031 0.97140474671837
1723241167.08819 4.29894682195028 -0.104234706248709 0.0247485022804715 0.00280317541451226 -0.000655641555566581 0.315710135381705 0.948851317519775
1723241167.26065 4.29846227995813 -0.0437484730241712 0.0436104561305361 0.000913609341708867 -0.00504836001968923 0.382983065169919 0.923741116965211
1723241167.42103 4.30901259359742 0.0224072169070955 0.0389897091214415 -0.00802231183655428 0.00175100242234935 0.447567203812422 0.894212600322118
1723241167.59028 4.32064393837659 0.100331080528611 0.0203022576096534 -0.00715291380814762 -0.00474705468548861 0.492649940357265 0.870185231753476
1723241167.7618 4.32803138771991 0.195483969861301 0.0277063833973171 -0.00495065946120363 -0.0047332854994519 0.504705216251655 0.863264578022086
1723241167.92196 4.36765237991639 0.287326614246192 0.0458440931820625 0.00294670648562502 -0.00643268197686517 0.495092472536353 0.868811476191074
1723241168.09316 4.44479245475406 0.399453100700966 0.0319271442368672 0.0070548589695916 -0.0104343580993767 0.468810723731591 0.883208841922586
1723241168.25956 4.52827938836018 0.485496912363056 0.0447016064642778 3.56016534240871e-06 -0.00682100515784386 0.43058998235223 0.902521878390695
1723241168.42373 4.63308153487584 0.519957927677072 0.0411018290946389 -0.00227620272754877 -0.00438608384529257 0.384793956473277 0.922989269835401
1723241168.59691 4.72991095635572 0.570573115076308 0.0192982666441408 -0.00636794740026007 -0.00310898598971426 0.33094155853064 0.943624643748421
1723241168.75801 4.8256841083363 0.619134653890906 0.0270000176614179 -0.00747256562219393 -0.00563066329517302 0.277676799237382 0.960628987465588
1723241168.92389 4.94579460661793 0.632048641936726 0.0309436369416609 -0.00810225536992782 -0.00561594885956979 0.206618654477298 0.978371885429215
1723241169.09624 5.07653752991705 0.665544606740655 0.029318173441109 -0.00812001559428989 -0.00775167399273236 0.125236440024556 0.992063410769208
1723241169.26923 5.17062985127145 0.647435945651685 0.031645765640896 -0.0121208862994897 -0.00249538234760576 0.0484932516085891 0.99874684566745
1723241169.42483 5.27112479822464 0.586802650412315 0.0304760955197457 -0.0200764569991902 -2.12023999606008e-05 -0.0346876686143782 0.999196527751632
1723241169.59644 5.34169879303302 0.547209118149513 0.0203578644794493 -0.0202586296834388 -0.00615385194700274 -0.119374470367257 0.992623520703645
1723241169.76747 5.38531800037336 0.481009147457801 0.0152672064379131 -0.009493242073666 -0.00160843634245012 -0.196368066921791 0.980482979750726
1723241169.92597 5.43894554492444 0.401403245867297 0.0353430124411763 -0.00606894359360243 0.000719376422913212 -0.281698813305994 0.95948341778439
